Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-10,7.3584640755874275,7.542996117970492,7.279120842866099,7.528871536254883,776356000
2010-06-11,7.460352031798128,7.6295573881693555,7.434505638544072,7.6190385818481445,545759200
2010-06-14,7.692671362050007,7.788543620782636,7.634065549605808,7.6421799659729,602960400
2010-06-15,7.683052935082734,7.809581157292615,7.678845252339085,7.80477237701416,585074000
2010-06-16,7.847145746324154,8.04700619132111,7.833020360568658,8.03197956085205,783678000
2010-06-17,8.132662393103098,8.20178779801958,8.09960283555173,8.170831680297852,872855200
2010-06-18,8.182248815672667,8.264898482652267,8.15730368139493,8.236947059631348,784621600
2010-06-21,8.34574656750565,8.385418198702922,8.076461316388826,8.119739532470703,776490400
2010-06-22,8.179550360403148,8.29405666127352,8.159714939202622,8.230341911315918,717262000
2010-06-23,8.25227967080646,8.254684061007106,8.051517101719774,8.143783569335938,768457200
2010-06-24,8.144683947770657,8.21080386871957,8.057527219871378,8.084576606750488,714277200
2010-06-25,8.116436138202342,8.122747262225959,7.98870489461146,8.015453338623047,549942400
2010-06-28,8.022369465798953,8.10712347271132,7.949939170443913,8.063544273376465,584948000
2010-06-29,7.937909067657145,7.94602428277925,7.642777505043029,7.698978900909424,1133344800
2010-06-30,7.715212454841849,7.75308080684454,7.513850346074599,7.559532165527344,739452000
2010-07-01,7.642779387871384,7.657806824639255,7.309779414428749,7.467864036560059,1022896000
2010-07-02,7.5282719761669155,7.541496922441368,7.309177174740203,7.421580791473389,693842800
2010-07-06,7.543600574531643,7.5976977408377175,7.398138199418286,7.472372531890869,615235600
2010-07-07,7.528272315009952,7.777121852321476,7.506033313692744,7.774115562438965,654556000
2010-07-08,7.88862286999535,7.901245917255335,7.660511589549625,7.75668478012085,738144400
2010-07-09,7.720619021967891,7.811082179329168,7.668625297797232,7.802667617797852,433322400
2010-07-12,7.769910855295595,7.869690655588431,7.659612247606066,7.7326436042785645,562878400
2010-07-13,7.703488774818362,7.705892361963494,7.4062521198252655,7.567643165588379,1190924000
2010-07-14,7.494912298930899,7.687858940365951,7.483490646166578,7.595592498779297,812047600
2010-07-15,7.460349863792679,7.723023008101578,7.432399235876851,7.557124137878418,824866000
2010-07-16,7.60912240205946,7.662919447835701,7.465764197549788,7.510544776916504,1039858400
2010-07-19,7.509939855407216,7.509939855407216,7.200982986552352,7.380706310272217,1024478000
2010-07-20,7.300160854582293,7.600702325957539,7.21330428829899,7.570347309112549,1074950800
2010-07-21,7.967062705455059,7.968865997608312,7.633762632394332,7.640974998474121,1185671200
2010-07-22,7.744362813940775,7.81408851872832,7.673133964139683,7.784635543823242,645318800
2010-07-23,7.726630562271719,7.825509090940405,7.7022865157111395,7.81228494644165,533388800
2010-07-26,7.814088180820391,7.8170936681841425,7.745264526523821,7.792449474334717,420551600
2010-07-27,7.840232442786097,7.958345240962502,7.823101572802244,7.93670654296875,584771600
2010-07-28,7.924389282470639,7.994114999392328,7.821603999898158,7.842941761016846,519985200
2010-07-29,7.835429550382999,7.893734421086902,7.696880144616779,7.757288455963135,643806800
2010-07-30,7.690566565757094,7.805072027445076,7.660811838412381,7.731439590454102,448210000
2010-08-02,7.827314714118457,7.891930705826583,7.802670512747617,7.869690895080566,428055600
2010-08-03,7.844443518355089,7.912064980433858,7.796657471143859,7.872093200683594,417653600
2010-08-04,7.899444031155848,7.942721452971047,7.8234071916479495,7.903651714324951,420375200
2010-08-05,7.866079352864989,7.909658504214638,7.830615416027653,7.865178108215332,289097200
2010-08-06,7.807476506041036,7.858869941310586,7.742859728231215,7.816793918609619,444897600
2010-08-09,7.858565883756381,7.878703045478778,7.801163095356976,7.866681098937988,303128000
2010-08-10,7.80957986791714,7.827612790984082,7.740454465360489,7.796355724334717,451920000
2010-08-11,7.675842593097323,7.6845581083856125,7.507839399177801,7.519259452819824,620054400
2010-08-12,7.4140698690097215,7.606717268554154,7.396938985770569,7.567346572875977,534920400
2010-08-13,7.563137243532818,7.5700494643347644,7.486198359487464,7.486499309539795,354869200
2010-08-16,7.440814124291684,7.5138462501430325,7.411961450849257,7.442617416381836,318430000
2010-08-17,7.515951396311746,7.652698268666807,7.489503106317185,7.57275390625,422640400
2010-08-18,7.58447764546206,7.653902425437989,7.56103483450021,7.605815410614014,339696000
2010-08-19,7.598902096479193,7.618137220658937,7.473876999445068,7.509942054748535,426706000
2010-08-20,7.495215619884506,7.631360622832187,7.483493814733403,7.5027289390563965,384230000
2010-08-23,7.567342716054792,7.573653837442024,7.370788682891426,7.387317657470703,414041600
2010-08-24,7.293249048497835,7.303165952166792,7.172430874204173,7.21090030670166,602565600
2010-08-25,7.15409982999738,7.332922752387786,7.128854533642716,7.299862384796143,596867600
2010-08-26,7.376802334094678,7.385818799281993,7.22142219543457,7.22142219543457,466505200
2010-08-27,7.265602444307655,7.29144884187352,7.079566324760342,7.26169490814209,548391200
2010-08-30,7.235845143292682,7.385816151612366,7.233440753437992,7.288139820098877,383289200
2010-08-31,7.268607028927859,7.350054559190315,7.22352630886802,7.306175231933594,420786800
2010-09-01,7.437508871302448,7.557425005517557,7.401744776288581,7.523464202880859,697037600
2010-09-02,7.551415852585425,7.578765392303467,7.470570231172941,7.578765392303467,415427600
2010-09-03,7.6665220214210406,7.777421691340622,7.648790048030829,7.777121543884277,520788800
2010-09-07,7.713106708479088,7.799963292537734,7.701385708274182,7.748270511627197,342557600
2010-09-08,7.807475244298944,7.9460253875631235,7.7870379324879275,7.901845932006836,526551200
2010-09-09,7.965561803444792,8.01004141286722,7.901847074243262,7.906354904174805,438575200
2010-09-10,7.909961452082005,7.949332936428743,7.856164430501883,7.916573524475098,387542400
2010-09-13,7.989003906554549,8.062937294095743,7.987201416585295,8.025670051574707,388780000
2010-09-14,8.000725592676332,8.089685622835068,7.979988128384352,8.056325912475586,408150400
2010-09-15,8.05963203282999,8.126052105956779,8.0497135223389,8.12124252319336,429368800
2010-09-16,8.121842101010902,8.315089684782452,8.099601498806301,8.312084197998047,652103200
2010-09-17,8.345746860010124,8.35386207755158,8.225230422292515,8.276021957397461,634477200
2010-09-20,8.297357297848386,8.528774953441204,8.290445079857545,8.512245178222656,658677600
2010-09-21,8.53118110120807,8.636069797476551,8.499022788865977,8.528475761413574,668074400
2010-09-22,8.496616102392666,8.655001626421708,8.487599643070391,8.648089408874512,585289600
2010-09-23,8.605416023166969,8.798664470896735,8.59549831489263,8.683256149291992,786116800
2010-09-24,8.778828221405325,8.82180548820537,8.732244369659815,8.785439491271973,649488000
2010-09-27,8.835330117344405,8.857870070312867,8.746069142874413,8.750576972961426,482834800
2010-09-28,8.768907490565432,8.768907490565432,8.264899811358372,8.621341705322266,1035042400
2010-09-29,8.63246338404628,8.71000335164947,8.59549709389902,8.63667106628418,469644000
2010-09-30,8.685660377684977,8.715714449211912,8.452740320184542,8.527875900268555,673391600
2010-10-01,8.600008868064354,8.612932068169993,8.455748621017882,8.490912437438965,448142800
2010-10-04,8.463260996012975,8.502330735862717,8.348152809245756,8.374300956726074,435302000
2010-10-05,8.475280956242448,8.699183745868254,8.469870276453717,8.683856964111328,501967200
2010-10-06,8.703393870554674,8.775523982467927,8.573259040036708,8.69137191772461,670868800
2010-10-07,8.725930930045289,8.73013861175127,8.622845537115039,8.692270278930664,408399600
2010-10-08,8.767103890395651,8.85095495985932,8.715712076079015,8.838031768798828,658403200
2010-10-11,8.858175740401826,8.933310555258563,8.85396805594418,8.876808166503906,427753200
2010-10-12,8.878307072167575,9.00122950306986,8.790548443315423,8.972376823425293,558544000
2010-10-13,9.022269143713789,9.075164129902225,9.010247191155713,9.020465850830078,630092400
2010-10-14,9.067049795996644,9.090491801165426,9.028279399909556,9.085683822631836,435296400
2010-10-15,9.23985757045508,9.46706757753181,9.16382075398942,9.459253311157227,922194000
2010-10-18,9.571356337890162,9.58728421615432,9.445729381286418,9.557230949401855,1093010800
2010-10-19,9.118439100772061,9.430100485490474,9.016856045527945,9.301468849182129,1232784000
2010-10-20,9.286744672503845,9.444529171314672,9.222729788408872,9.332727432250977,721624400
2010-10-21,9.38772252650086,9.45925149993634,9.220621490229666,9.302369117736816,551460000
2010-10-22,9.28884795603581,9.318000786068811,9.205598753871701,9.240761756896973,372778000
2010-10-25,9.289446949132989,9.364881859507475,9.269910883521195,9.281932830810547,392462000
2010-10-26,9.222728115145655,9.308983593411723,9.186061170472758,9.25819206237793,392929600
2010-10-27,9.246169407997753,9.313790860042312,9.184558127497956,9.251579284667969,399002800
2010-10-28,9.25518436331625,9.256687507988163,9.043303562165537,9.173738479614258,551051200
2010-10-29,9.143385951571014,9.192975293637563,9.042403172327536,9.045709609985352,430511200
2010-11-01,9.082975995867042,9.184559060505018,9.082374898398179,9.141881942749023,423889200
2010-11-02,9.22663739501492,9.322509656478678,9.22663739501492,9.297564506530762,433930000
2010-11-03,9.357973308362613,9.40335577589817,9.272619856758796,9.400951385498047,508348400
2010-11-04,9.480595462820272,9.622752246131421,9.46797241235198,9.565348625183105,642488000
2010-11-05,9.556928385044227,9.604413469430476,9.519661152817145,9.531081199645996,361253200
2010-11-08,9.533186724213206,9.610425735799593,9.519962581067444,9.5758638381958,281758400
2010-11-09,9.648895119522086,9.656409238447521,9.45204093332763,9.499526023864746,383544000
2010-11-10,9.516356301168063,9.580371974190939,9.42348875380059,9.55813217163086,384227200
2010-11-11,9.467069590746442,9.569254567693003,9.44452883421608,9.5166597366333,361284000
2010-11-12,9.497124372800767,9.512151009918188,9.125354744972336,9.25759220123291,795846800
2010-11-15,9.270512765473791,9.333025286191015,9.204693807991797,9.227835655212402,403606000
2010-11-16,9.188163979977448,9.244665526743155,8.995816837470334,9.064040184020996,657650000
2010-11-17,9.052320031954833,9.136171115159017,8.948933683996037,9.031282424926758,479449600
2010-11-18,9.172536134094596,9.306878595209195,9.157209354071139,9.269611358642578,494491200
2010-11-19,9.255788360527296,9.268711555474756,9.17374055833836,9.218521118164062,384843200
2010-11-22,9.21701645020724,9.417778968811035,9.192673209347117,9.417778968811035,393075200
2010-11-23,9.330321931008484,9.36939326793229,9.213411277849413,9.2786283493042,519447600
2010-11-24,9.376905620725891,9.479090587386299,9.369393106016574,9.461057662963867,413725200
2010-11-26,9.4292012831484,9.548216189158039,9.40515818394245,9.467069625854492,237585600
2010-11-29,9.48209582841504,9.541602877432657,9.358272950251772,9.523270606994629,445785200
2010-11-30,9.423187542732784,9.447832534784242,9.342943050556768,9.351358413696289,501858000
2010-12-01,9.475184126449424,9.549718617443467,9.467069710806285,9.509145736694336,461750800
2010-12-02,9.543107802446753,9.58728727431321,9.46376452060208,9.561741828918457,462837200
2010-12-03,9.527481120595803,9.576769526486872,9.507344749093054,9.540404319763184,342092800
2010-12-06,9.576464700205587,9.687365164345968,9.569852628795244,9.621847152709961,448481600
2010-12-07,9.73154743413055,9.73725665729087,9.560839735556634,9.563544273376465,391454000
2010-12-08,9.60622061118951,9.647996491436443,9.530484724247176,9.647695541381836,321935600
2010-12-09,9.68135149907515,9.692470594101747,9.587882083011802,9.610122680664062,294151200
2010-12-10,9.606818142925894,9.648894155076265,9.57526093317982,9.634167671203613,262511200
2010-12-13,9.748677422459064,9.769414885626743,9.647394496700015,9.667530059814453,439815600
2010-12-14,9.669332019456602,9.693676062366976,9.58728342991919,9.626053810119629,351008000
2010-12-15,9.617339918459095,9.707502944159287,9.592996671952134,9.62816047668457,417312000
2010-12-16,9.6500984466966,9.695781052889293,9.620345325076379,9.6549072265625,322030800
2010-12-17,9.666327737303837,9.671136516999876,9.624251717496804,9.635672569274902,386929200
2010-12-20,9.665428519987069,9.715018673856367,9.564146376849335,9.683761596679688,385610400
2010-12-21,9.707500518625094,9.749275583309021,9.678949596482791,9.743565559387207,256354000
2010-12-22,9.748373976377557,9.789247794727405,9.724029934324106,9.772417068481445,265921600
2010-12-23,9.76761237365328,9.772120204145603,9.712613149992984,9.725536346435547,223157200
2010-12-27,9.702993382152957,9.780833493155814,9.663020804247022,9.757991790771484,249816000
2010-12-28,9.794958761016746,9.817499513141538,9.769413324306374,9.78173542022705,175924000
2010-12-29,9.804276007728392,9.811189029818195,9.770615352340357,9.776326179504395,163139200
2010-12-30,9.782035141659431,9.782936386489201,9.709003814184946,9.727336883544922,157494400
2010-12-31,9.70599971670544,9.72192839875539,9.6567105255798,9.694278717041016,193508000
2011-01-03,9.786846813973291,9.925697143730545,9.762803713495313,9.904959678649902,445138400
2011-01-04,9.991214545901123,9.99301783851355,9.862281932979492,9.956652641296387,309080800
2011-01-05,9.904359629358966,10.048318902476167,9.902856483994917,10.038100242614746,255519600
2011-01-06,10.059736640614386,10.075665321843152,10.005038377489184,10.029983520507812,300428800
2011-01-07,10.037798584907234,10.108726490560258,9.974985094891883,10.101814270019531,311931200
2011-01-10,10.18325984712528,10.315498082924881,10.133370361226348,10.2920560836792,448560000
2011-01-11,10.365088937865638,10.367492525423907,10.202495669316294,10.26771354675293,444108000
2011-01-12,10.316099896549623,10.351563042595245,10.2785317055363,10.351262092590332,302590400
2011-01-13,10.373504764727995,10.417985184310828,10.334134075979332,10.389132499694824,296780400
2011-01-14,10.395439854859296,10.47327995300293,10.351861502098814,10.47327995300293,308840000
2011-01-18,9.90345483518887,10.361480676079106,9.797664087680014,10.237957954406738,1880998000
2011-01-19,10.469375568283457,10.476889688458604,10.12465537389778,10.183561325073242,1135612800
2011-01-20,10.111128437946832,10.167329841350941,9.921486621153965,9.998425483703613,764789200
2011-01-21,10.031182230487227,10.064542728922282,9.816595312470099,9.819300651550293,754401200
2011-01-24,9.823812279993362,10.141785621643066,9.81930364766171,10.141785621643066,574683200
2011-01-25,10.108122382402973,10.261699136702944,10.055226620624877,10.260496139526367,546868000
2011-01-26,10.307381855214539,10.38672510375187,10.263503351848582,10.33413028717041,506875600
2011-01-27,10.332029370362482,10.359378908496351,10.303478439623595,10.314898490905762,285026000
2011-01-28,10.343748021842202,10.350660240515188,10.023971435261528,10.10120964050293,592057200
2011-01-31,10.092197738412581,10.219628024083619,10.047117022746749,10.197988510131836,377246800
2011-02-01,10.257494605265096,10.388229701485164,10.247877045164293,10.369596481323242,426633200
2011-02-02,10.352166507622494,10.376208805249659,10.325117117091631,10.348258972167969,258955200
2011-02-03,10.332630478608648,10.345854625145682,10.174845977919654,10.321810722351074,393797600
2011-02-04,10.327823893036038,10.4197902357042,10.323917159268348,10.413779258728027,321840400
2011-02-07,10.455551116046493,10.616641236592145,10.448037798413349,10.575468063354492,485021600
2011-02-08,10.629567285074035,10.68486666177871,10.583584520335874,10.675249099731445,381040800
2011-02-09,10.674945920226596,10.789452979495037,10.665329163444285,10.764206886291504,482745200
2011-02-10,10.741067874041674,10.819509100745641,10.458857780845054,10.655412673950195,928550000
2011-02-11,10.661721772642377,10.753386319072753,10.625355780496184,10.724835395812988,367572800
2011-02-14,10.723035497432171,10.803880316037956,10.72063110702405,10.794864654541016,310416400
2011-02-15,10.7951621054823,10.818604906105556,10.7458737194949,10.816500663757324,284174800
2011-02-16,10.843546782783841,10.96676932482143,10.834531125587436,10.91357421875,481157600
2011-02-17,10.736859035759068,10.82762235163916,10.714918575505425,10.768415451049805,530583200
2011-02-18,10.780738352294252,10.804481304303852,10.50454004647306,10.535797119140625,816057200
2011-02-22,10.28303999039868,10.380716328315774,10.149900504866611,10.176648139953613,872555600
2011-02-23,10.18145647074196,10.357873349739291,10.176646888775256,10.297164916992188,671854400
2011-02-24,10.339245708320876,10.373206524949826,10.169439217575158,10.304983139038086,499900800
2011-02-25,10.376510322603623,10.471782285904027,10.362685880332174,10.463667869567871,380018800
2011-02-28,10.55623346459603,10.670739737420954,10.55262687934589,10.615440368652344,403074000
2011-03-01,10.68336209125767,10.690875408773628,10.449239830457321,10.498228073120117,456136800
2011-03-02,10.517759983020822,10.64969803385767,10.470875195317877,10.582676887512207,602590800
2011-03-03,10.735054954181017,10.81319521668124,10.696885666591042,10.806282997131348,500788400
2011-03-04,10.82161199267705,10.828224065624903,10.751886283021115,10.81950855255127,453266800
2011-03-07,10.861581264748056,10.869696480938627,10.558335249618963,10.680054664611816,546123200
2011-03-08,10.6665332968372,10.741368745692673,10.586588919549099,10.692079544067383,356316800
2011-03-09,10.659922830835972,10.662027074061022,10.537001962106748,10.593202590942383,453306000
2011-03-10,10.492517671745242,10.5120537426403,10.365689303676367,10.418885231018066,507539200
2011-03-11,10.378611895210843,10.588691054746226,10.368694990392191,10.57877254486084,471080400
2011-03-14,10.61453854283159,10.713718034215626,10.55833792784302,10.625959396362305,435957200
2011-03-15,10.281538715112564,10.454049703736025,10.22143056363218,10.381619453430176,721081200
2011-03-16,10.278529756786531,10.308583822379104,9.805476565418479,9.918179512023926,1162011200
2011-03-17,10.123155956465851,10.206706936426738,9.93772171945712,10.057337760925293,659422400
2011-03-18,10.132166547161448,10.164324858564061,9.917880528738284,9.938016891479492,753214000
2011-03-21,10.09790506952025,10.210607220916728,10.075964613095989,10.197383880615234,409402000
2011-03-22,10.295362620470483,10.29716591293243,10.192576555206202,10.254487991333008,325922800
2011-03-23,10.196786798237241,10.225037584702068,10.096706047800255,10.194082260131836,372996400
2011-03-24,10.27402428076343,10.398749203183348,10.184162210820404,10.367793083190918,404712000
2011-03-25,10.460960086427965,10.580876220802846,10.429402871052122,10.565248489379883,448910000
2011-03-28,10.613638802900914,10.648802613544328,10.532191276550293,10.532191276550293,309355200
2011-03-29,10.448636662200796,10.547815322875977,10.400550476588528,10.547815322875977,352900800
2011-03-30,10.53819800981607,10.545411981118868,10.44202483382171,10.477788925170898,329406000
2011-03-31,10.40956726431882,10.512953617896535,10.400551605121523,10.474184036254883,274019200
2011-04-01,10.552325514466958,10.566751051269874,10.317601365449983,10.355469703674316,418661600
2011-04-04,10.347958146896135,10.356673659785177,10.1703374387776,10.254188537597656,460084800
2011-04-05,10.12796165352428,10.286046296752083,10.098207726019885,10.185064315795898,482731200
2011-04-06,10.255090186373959,10.335634844391318,10.13246870303402,10.159517288208008,402539200
2011-04-07,10.161318259006428,10.231344095959935,10.09910588529418,10.160717964172363,373447200
2011-04-08,10.2160183368267,10.222930555973752,10.036595168717357,10.069954872131348,377535200
