Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2021-01-04,97.52181243896484,99.0797661067511,96.81365053918721,99.02469026661569,5417443
2021-01-05,99.25286102294922,99.67775685070197,98.04898532477607,98.36372320753034,6395872
2021-01-06,101.73143768310547,103.769369228765,99.70923581148969,99.85087195030441,8322708
2021-01-07,101.49539184570312,102.65205990919263,100.92099180277384,102.32157973144605,4714740
2021-01-08,101.1334457397461,101.75505364663556,99.91382757947895,101.16491765017744,4891305
2021-01-11,101.17278289794922,102.03831692526303,100.4488850223783,100.67706892547218,5859587
2021-01-12,101.66848754882812,102.17206945252919,100.66919171810017,101.57406554942725,3921663
2021-01-13,99.8666000366211,102.0933754057443,99.50464802073088,101.62126544573762,8030874
2021-01-14,101.47964477539062,102.4159905247207,100.36232300174767,100.73214302714263,7848347
2021-01-15,101.02327728271484,101.69209298579518,100.45674527791427,100.9367232587055,5131153
2021-01-19,101.51898193359375,101.96748799394965,100.78721615853097,101.72356188272146,5646308
2021-01-20,102.3530502319336,103.1241559370183,101.15704237014035,102.05404826648528,5856240
2021-01-21,103.58838653564453,104.05262852626811,102.32943499660728,102.3845108298021,13116003
2021-01-22,93.3279037475586,94.97241121202933,92.34434394757398,94.97241121202933,39814421
2021-01-25,93.30430603027344,94.05967573701231,92.41516816307355,93.44593588800231,14315974
2021-01-26,96.38088989257812,96.45957595126237,93.17842193414391,93.77642593324495,11186656
2021-01-27,96.3651351928711,98.19061874685113,95.69631324311456,96.05826527507215,12705239
2021-01-28,94.48456573486328,96.93953125809458,94.47669775877205,96.62479337651324,8455969
2021-01-29,93.72132873535156,95.4445222593161,93.55608867769216,94.59472432189557,12369473
2021-02-01,94.84652709960938,95.16913298907538,93.42233537639002,94.34294518358816,6538023
2021-02-02,93.98097229003906,95.20845804008404,93.85507840877872,93.91802848906377,6633627
2021-02-03,93.72920227050781,94.26425607663253,92.9423543748879,93.66625217830628,7024308
2021-02-04,95.2242202758789,95.28716409422911,93.53249840942178,94.35081828246638,4771957
2021-02-05,95.83006286621094,95.84579881598113,94.83076726270818,95.20845517443101,4775722
2021-02-08,97.26213073730469,97.5532646715197,96.31004289959694,96.48315092087292,6158848
2021-02-09,97.35782623291016,97.75650744595141,96.52059823081169,97.19835756562591,4933982
2021-02-10,97.46945190429688,98.40236997407274,96.64817016887619,98.09936615685174,5090673
2021-02-11,96.40897369384766,97.4455423609468,96.18571372912182,97.27809420579202,5629154
2021-02-12,96.32125854492188,96.76777845345008,95.75512918076173,96.4807335769508,4049275
2021-02-16,95.73918914794922,96.16178973799659,95.17306611036118,95.80298043753446,6945231
2021-02-17,95.65945434570312,96.12989361260165,94.90195746821733,95.10129808195353,4141219
2021-02-18,96.26543426513672,96.43288240181772,95.44415253771858,96.08204626212904,5646413
2021-02-19,94.8780288696289,96.28935925913872,94.39163705595703,96.28138614442443,6881320
2021-02-22,96.36908721923828,96.58438039906422,94.43947898423399,94.48731767093763,6149643
2021-02-23,96.2494888305664,96.75979999637767,95.52389083765573,96.41693696863047,4739740
2021-02-24,98.24290466308594,98.4661646274279,96.09800292847792,96.32126289281987,6087720
2021-02-25,97.65284729003906,99.15188834596398,97.54919043267479,98.37047217665479,5953623
2021-02-26,94.83019256591797,97.47743233898291,94.79032698866904,97.47743233898291,9467346
2021-03-01,96.27340698242188,97.53324183327443,95.57173470594154,95.96243641788398,5977367
2021-03-02,95.94648742675781,97.19834912683736,95.89067562518107,96.27340421136691,4732418
2021-03-03,97.56512451171875,97.78041131456949,95.66740885576803,96.08203623358715,7744898
2021-03-04,95.77108001708984,98.25087154076861,94.6946394786991,97.27808786232836,8439651
2021-03-05,97.93990325927734,98.67347441127863,95.88271224225744,96.19368282940648,7268968
2021-03-08,99.5186538696289,101.14527085226145,97.97974749963899,98.06745811228161,7572203
2021-03-09,99.0163345336914,100.81039996568776,99.00038830352224,99.98911820621342,5867014
2021-03-10,101.95860290527344,102.25362726571451,99.35920819573023,99.71004436415657,7581199
2021-03-11,101.37651824951172,102.57256174027965,101.08946704814105,102.13400864239962,5383657
2021-03-12,101.75128173828125,101.80709990540602,100.95392571138841,101.41639182519305,4194565
2021-03-15,102.52474212646484,102.66029146495369,101.69548713670493,101.87888153556827,3577948
2021-03-16,102.25362396240234,102.47689027679259,101.53599905465906,102.28552278629833,4867247
2021-03-17,102.88356018066406,103.25034262362813,101.65561753686902,102.42906073112032,4488804
2021-03-18,103.70482635498047,104.45434372328032,101.89481467396166,102.8117801872225,6104142
2021-03-19,102.77987670898438,104.00781267181439,102.4848523897463,103.67291641779185,10297870
2021-03-22,104.09552001953125,104.23107569331498,101.97454428492854,102.46092972533629,4356485
2021-03-23,104.02378845214844,104.90088218150014,103.49753094189312,104.00784221899245,4556794
2021-03-24,104.15135192871094,105.33942251202758,104.11148635070195,104.41448383323247,4189230
2021-03-25,106.10488891601562,106.24044461121844,103.47359525514713,103.92012155658196,5809484
2021-03-26,108.74415588378906,108.82388703735835,106.14475483369584,106.28030415798418,5823710
2021-03-29,108.32950592041016,109.29430994708778,108.05042785125116,108.42518328481061,4835344
