Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2021-01-04,13.078191757202148,13.615741018273493,12.927598299416385,13.068966974639455,560640000
2021-01-05,13.368657112121582,13.407302472036285,13.051762687944073,13.064478030942194,322760000
2021-01-06,12.580534934997559,13.209337125501545,12.552112068194326,13.18689766972291,580424000
2021-01-07,13.30807113647461,13.341730797202668,12.851803450025132,12.932584733559379,461480000
2021-01-08,13.241003036499023,13.384864571344687,13.006885287324671,13.32652273983297,292528000
2021-01-11,13.584824562072754,13.923410895275449,13.326522086293744,13.382620254524944,518344000
2021-01-12,13.448443412780762,13.717467730553535,13.30907014785332,13.715472308821166,291476000
2021-01-13,13.49531364440918,13.588312829989961,13.348959290974944,13.453676107629107,210028000
2021-01-14,13.164706230163574,13.563130416335552,13.145009767302131,13.538447302511603,283120000
2021-01-15,12.824875831604004,13.289371544788706,12.813905768586988,13.192383404846169,277780000
2021-01-19,12.990179061889648,13.058743377173263,12.809416519182339,12.981202518899085,226188000
2021-01-20,13.329761505126953,13.394336876836816,13.021593507664505,13.07644476713692,258572000
2021-01-21,13.830162048339844,13.961557417872259,13.217316544480186,13.382370623620872,337780000
2021-01-22,13.675579071044922,13.804481593802679,13.590558703360966,13.703005180189404,246820000
2021-01-25,13.616485595703125,13.791263752785367,13.200857825281458,13.744639568165347,251112000
2021-01-26,13.399075508117676,13.608010784567076,13.351453604533209,13.543933787035837,163980000
2021-01-27,12.88296890258789,13.197120336526261,12.759302228716475,13.194377345328904,371272000
2021-01-28,13.015859603881836,13.303832786369663,12.925603398405974,12.96125752897706,228316000
2021-01-29,12.954773902893066,13.29884522738327,12.876734666147758,13.039794261108076,271552000
2021-02-01,13.201358795166016,13.235017502136003,12.868008340793473,13.018103404390654,217204000
2021-02-02,13.520249366760254,13.535457561164439,13.249728972151189,13.362674782150295,220440000
2021-02-03,13.494067192077637,13.894236642702742,13.480104950377454,13.599282384573618,245408000
2021-02-04,13.627459526062012,13.636684308573134,13.3018386846858,13.494568064385389,201340000
2021-02-05,13.554402351379395,13.700259258588853,13.509274259479723,13.688042298117361,169152000
2021-02-08,14.399873733520508,14.4347793433625,13.690289289653045,13.690289289653045,434624000
2021-02-09,14.224843978881836,14.543982016857903,14.184203203416569,14.302134687456828,287560000
2021-02-10,14.724494934082031,14.864865875969754,14.302883728659475,14.424305777519837,485352000
