Price,Close,High,Low,Open,Volume
Ticker,SAP,SAP,SAP,SAP,SAP
Date,,,,,
2021-01-04,119.99901580810547,122.37596701860856,118.50412725966223,122.24597794202626,1005400
2021-01-05,120.68609619140625,121.00179609609846,119.67403735768622,119.83188022615886,879800
2021-01-06,120.46326446533203,121.49389720326964,119.25621494475921,119.77617125079138,1000000
2021-01-07,119.5904769897461,120.22184846893416,118.67125939390192,118.90338376144113,981200
2021-01-08,121.78173065185547,121.94885339468314,119.7390390667291,120.85323318882104,909800
2021-01-11,120.05472564697266,120.48182654902948,118.838389144822,118.88480976797563,1335200
2021-01-12,120.14757537841797,120.3239921769319,118.76412311843652,120.08258791818801,649200
2021-01-13,118.90338134765625,119.86902663095469,118.88480743166099,119.49761914978346,871000
2021-01-14,117.08352661132812,118.18844083973335,116.86997616555759,116.99996524138487,1060600
2021-01-15,116.06217956542969,117.31564968796168,115.46794177276455,116.55428207336739,1564300
2021-01-19,117.99346160888672,118.1513044805582,116.28502255989542,117.41779062035866,892400
2021-01-20,118.5041275024414,118.87552790081175,117.57563004845225,117.67776533510093,917100
2021-01-21,118.75482177734375,118.96837930146397,117.7520428607215,118.47626971699096,797500
2021-01-22,118.36486053466797,119.18193575767425,117.24137236270823,117.4456429394282,934300
2021-01-25,120.36112976074219,124.04726579465905,117.58491726677994,118.55055547113115,1742100
2021-01-26,125.2357406616211,125.32858190602639,122.66379875667455,122.72878621098359,1883900
2021-01-27,122.73809814453125,124.10299072919713,121.30820392833422,122.42241236559121,1829500
2021-01-28,121.11321258544922,123.04448902846991,121.02035717109601,121.45675211661134,1437200
2021-01-29,117.17638397216797,120.95537567204721,117.07424867844831,120.52826057983383,2396600
2021-02-01,120.29613494873047,120.83466520385424,119.33050377358455,120.82538532915729,1314700
2021-02-02,120.29613494873047,121.15035095652237,119.62761560911113,120.71395599405564,1308600
2021-02-03,121.27106475830078,122.00457158406863,120.41684871816364,120.67682689699893,835300
2021-02-04,122.8494873046875,123.03518394898812,121.41031351780248,121.85600246541895,732700
2021-02-05,120.97393035888672,122.07884462622752,120.89036898599889,121.75387900908134,572500
2021-02-08,122.097412109375,122.59879448803092,121.38246512092904,122.30168267750241,554800
2021-02-09,122.13455200195312,122.7009360301486,121.41032510265362,121.52175443406311,630300
2021-02-10,120.39826202392578,121.96742497321803,119.86902584736819,121.96742497321803,701500
2021-02-11,123.04449462890625,123.28589888236633,122.13455686361914,122.45953666089993,782000
2021-02-12,122.49665832519531,122.57093981923117,121.43817182874051,121.54960115366745,799700
2021-02-16,121.41032409667969,122.06028365998368,121.06678456640252,121.81886525038607,587900
2021-02-17,117.27851867675781,118.04917331318067,116.32216737116326,117.77062122554928,1692100
2021-02-18,119.47904205322266,119.89687722938575,117.26922781200341,118.01202150295236,1197400
2021-02-19,117.7520523071289,119.03337630302227,117.49207414134246,118.98694859461452,773800
2021-02-22,116.739990234375,117.82633057614022,116.58214028044127,117.07424280702516,740800
2021-02-23,115.93219757080078,116.76784673147814,114.33518074903374,115.46794882418821,1394200
2021-02-24,117.51063537597656,117.56635004018626,115.17082491149735,115.86719800119482,606100
2021-02-25,114.84585571289062,117.1021048754913,114.46516834535116,116.57286159457873,735200
